subject_id,site,scan_label,t1_path,size_bytes
NYU_51050,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51050/scans/anat/resources/NIfTI/files/mprage.nii.gz,3435218
NYU_51051,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51051/scans/anat/resources/NIfTI/files/mprage.nii.gz,3393165
NYU_51052,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51052/scans/anat/resources/NIfTI/files/mprage.nii.gz,3604284
NYU_51053,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51053/scans/anat/resources/NIfTI/files/mprage.nii.gz,3928859
NYU_51054,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51054/scans/anat/resources/NIfTI/files/mprage.nii.gz,3822802
NYU_51055,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51055/scans/anat/resources/NIfTI/files/mprage.nii.gz,3550757
NYU_51056,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51056/scans/anat/resources/NIfTI/files/mprage.nii.gz,3714390
NYU_51057,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51057/scans/anat/resources/NIfTI/files/mprage.nii.gz,3798133
NYU_51058,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51058/scans/anat/resources/NIfTI/files/mprage.nii.gz,3386532
NYU_51059,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51059/scans/anat/resources/NIfTI/files/mprage.nii.gz,3269625
NYU_51060,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51060/scans/anat/resources/NIfTI/files/mprage.nii.gz,3331468
NYU_51061,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51061/scans/anat/resources/NIfTI/files/mprage.nii.gz,3287706
NYU_51062,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51062/scans/anat/resources/NIfTI/files/mprage.nii.gz,3313071
NYU_51063,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51063/scans/anat/resources/NIfTI/files/mprage.nii.gz,3715704
NYU_51064,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51064/scans/anat/resources/NIfTI/files/mprage.nii.gz,3497691
NYU_51065,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51065/scans/anat/resources/NIfTI/files/mprage.nii.gz,3757687
NYU_51066,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51066/scans/anat/resources/NIfTI/files/mprage.nii.gz,3630395
NYU_51067,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51067/scans/anat/resources/NIfTI/files/mprage.nii.gz,4331653
NYU_51068,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51068/scans/anat/resources/NIfTI/files/mprage.nii.gz,3826958
NYU_51069,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51069/scans/anat/resources/NIfTI/files/mprage.nii.gz,3963900
NYU_51070,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51070/scans/anat/resources/NIfTI/files/mprage.nii.gz,3815861
NYU_51071,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51071/scans/anat/resources/NIfTI/files/mprage.nii.gz,3630127
NYU_51072,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51072/scans/anat/resources/NIfTI/files/mprage.nii.gz,4484266
NYU_51073,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51073/scans/anat/resources/NIfTI/files/mprage.nii.gz,3359638
NYU_51074,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51074/scans/anat/resources/NIfTI/files/mprage.nii.gz,4207953
NYU_51075,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51075/scans/anat/resources/NIfTI/files/mprage.nii.gz,4723883
NYU_51076,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51076/scans/anat/resources/NIfTI/files/mprage.nii.gz,5087743
NYU_51077,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51077/scans/anat/resources/NIfTI/files/mprage.nii.gz,3700674
NYU_51078,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51078/scans/anat/resources/NIfTI/files/mprage.nii.gz,4442880
NYU_51079,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51079/scans/anat/resources/NIfTI/files/mprage.nii.gz,3691207
NYU_51080,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51080/scans/anat/resources/NIfTI/files/mprage.nii.gz,3662390
NYU_51081,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51081/scans/anat/resources/NIfTI/files/mprage.nii.gz,3393125
NYU_51082,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51082/scans/anat/resources/NIfTI/files/mprage.nii.gz,4193103
NYU_51083,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51083/scans/anat/resources/NIfTI/files/mprage.nii.gz,3874907
NYU_51084,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51084/scans/anat/resources/NIfTI/files/mprage.nii.gz,3383300
NYU_51085,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51085/scans/anat/resources/NIfTI/files/mprage.nii.gz,4053045
NYU_51086,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51086/scans/anat/resources/NIfTI/files/mprage.nii.gz,4186968
NYU_51087,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51087/scans/anat/resources/NIfTI/files/mprage.nii.gz,4072892
NYU_51088,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51088/scans/anat/resources/NIfTI/files/mprage.nii.gz,3935932
NYU_51089,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51089/scans/anat/resources/NIfTI/files/mprage.nii.gz,3450519
NYU_51090,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51090/scans/anat/resources/NIfTI/files/mprage.nii.gz,4026884
NYU_51091,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51091/scans/anat/resources/NIfTI/files/mprage.nii.gz,4113163
NYU_51093,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51093/scans/anat/resources/NIfTI/files/mprage.nii.gz,3666730
NYU_51094,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51094/scans/anat/resources/NIfTI/files/mprage.nii.gz,3763245
NYU_51095,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51095/scans/anat/resources/NIfTI/files/mprage.nii.gz,4180333
NYU_51096,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51096/scans/anat/resources/NIfTI/files/mprage.nii.gz,4302405
NYU_51097,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51097/scans/anat/resources/NIfTI/files/mprage.nii.gz,4100020
NYU_51098,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51098/scans/anat/resources/NIfTI/files/mprage.nii.gz,4132355
NYU_51099,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51099/scans/anat/resources/NIfTI/files/mprage.nii.gz,3903586
NYU_51100,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51100/scans/anat/resources/NIfTI/files/mprage.nii.gz,3958866
NYU_51101,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51101/scans/anat/resources/NIfTI/files/mprage.nii.gz,3997328
NYU_51102,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51102/scans/anat/resources/NIfTI/files/mprage.nii.gz,4201448
NYU_51103,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51103/scans/anat/resources/NIfTI/files/mprage.nii.gz,4278323
NYU_51104,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51104/scans/anat/resources/NIfTI/files/mprage.nii.gz,4008892
NYU_51105,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51105/scans/anat/resources/NIfTI/files/mprage.nii.gz,3830192
NYU_51106,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51106/scans/anat/resources/NIfTI/files/mprage.nii.gz,4292173
NYU_51107,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51107/scans/anat/resources/NIfTI/files/mprage.nii.gz,4303424
NYU_51108,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51108/scans/anat/resources/NIfTI/files/mprage.nii.gz,3830040
NYU_51109,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51109/scans/anat/resources/NIfTI/files/mprage.nii.gz,3906996
NYU_51110,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51110/scans/anat/resources/NIfTI/files/mprage.nii.gz,4551631
NYU_51111,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51111/scans/anat/resources/NIfTI/files/mprage.nii.gz,4204824
NYU_51112,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51112/scans/anat/resources/NIfTI/files/mprage.nii.gz,3970333
NYU_51113,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51113/scans/anat/resources/NIfTI/files/mprage.nii.gz,4070249
NYU_51114,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51114/scans/anat/resources/NIfTI/files/mprage.nii.gz,4324240
NYU_51115,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51115/scans/anat/resources/NIfTI/files/mprage.nii.gz,4154356
NYU_51116,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51116/scans/anat/resources/NIfTI/files/mprage.nii.gz,4143132
NYU_51117,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51117/scans/anat/resources/NIfTI/files/mprage.nii.gz,3838753
NYU_51118,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51118/scans/anat/resources/NIfTI/files/mprage.nii.gz,3646364
NYU_51119,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51119/scans/anat/resources/NIfTI/files/mprage.nii.gz,4332692
NYU_51120,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51120/scans/anat/resources/NIfTI/files/mprage.nii.gz,4513975
NYU_51121,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51121/scans/anat/resources/NIfTI/files/mprage.nii.gz,3281134
NYU_51122,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51122/scans/anat/resources/NIfTI/files/mprage.nii.gz,4169717
NYU_51123,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51123/scans/anat/resources/NIfTI/files/mprage.nii.gz,3602181
NYU_51124,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51124/scans/anat/resources/NIfTI/files/mprage.nii.gz,4462512
NYU_51125,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51125/scans/anat/resources/NIfTI/files/mprage.nii.gz,4011797
NYU_51126,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51126/scans/anat/resources/NIfTI/files/mprage.nii.gz,4307836
NYU_51127,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51127/scans/anat/resources/NIfTI/files/mprage.nii.gz,4198856
NYU_51128,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51128/scans/anat/resources/NIfTI/files/mprage.nii.gz,4341408
NYU_51129,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51129/scans/anat/resources/NIfTI/files/mprage.nii.gz,4497896
NYU_51130,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51130/scans/anat/resources/NIfTI/files/mprage.nii.gz,3698053
NYU_51131,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51131/scans/anat/resources/NIfTI/files/mprage.nii.gz,4143483
NYU_51146,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51146/scans/anat/resources/NIfTI/files/mprage.nii.gz,4054660
NYU_51147,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51147/scans/anat/resources/NIfTI/files/mprage.nii.gz,4227010
NYU_51148,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51148/scans/anat/resources/NIfTI/files/mprage.nii.gz,3745706
NYU_51149,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51149/scans/anat/resources/NIfTI/files/mprage.nii.gz,3610201
NYU_51150,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51150/scans/anat/resources/NIfTI/files/mprage.nii.gz,4132274
NYU_51151,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51151/scans/anat/resources/NIfTI/files/mprage.nii.gz,4409761
NYU_51152,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51152/scans/anat/resources/NIfTI/files/mprage.nii.gz,4250784
NYU_51153,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51153/scans/anat/resources/NIfTI/files/mprage.nii.gz,4060544
NYU_51154,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51154/scans/anat/resources/NIfTI/files/mprage.nii.gz,3900198
NYU_51155,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51155/scans/anat/resources/NIfTI/files/mprage.nii.gz,4256686
NYU_51156,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51156/scans/anat/resources/NIfTI/files/mprage.nii.gz,4152544
NYU_51159,NYU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/NYU_51159/scans/anat/resources/NIfTI/files/mprage.nii.gz,4079160
OHSU_50142,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50142/scans/anat/resources/NIfTI/files/mprage.nii.gz,5834345
OHSU_50143,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50143/scans/anat/resources/NIfTI/files/mprage.nii.gz,5736366
OHSU_50144,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50144/scans/anat/resources/NIfTI/files/mprage.nii.gz,5783016
OHSU_50145,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50145/scans/anat/resources/NIfTI/files/mprage.nii.gz,5338375
OHSU_50146,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50146/scans/anat/resources/NIfTI/files/mprage.nii.gz,5851334
OHSU_50147,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50147/scans/anat/resources/NIfTI/files/mprage.nii.gz,5542174
OHSU_50148,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50148/scans/anat/resources/NIfTI/files/mprage.nii.gz,5962069
OHSU_50149,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50149/scans/anat/resources/NIfTI/files/mprage.nii.gz,5782918
OHSU_50150,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50150/scans/anat/resources/NIfTI/files/mprage.nii.gz,5116048
OHSU_50152,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50152/scans/anat/resources/NIfTI/files/mprage.nii.gz,5340246
OHSU_50153,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50153/scans/anat/resources/NIfTI/files/mprage.nii.gz,5131936
OHSU_50155,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50155/scans/anat/resources/NIfTI/files/mprage.nii.gz,6259072
OHSU_50156,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50156/scans/anat/resources/NIfTI/files/mprage.nii.gz,5825943
OHSU_50157,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50157/scans/anat/resources/NIfTI/files/mprage.nii.gz,5720282
OHSU_50158,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50158/scans/anat/resources/NIfTI/files/mprage.nii.gz,4588891
OHSU_50159,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50159/scans/anat/resources/NIfTI/files/mprage.nii.gz,5113557
OHSU_50160,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50160/scans/anat/resources/NIfTI/files/mprage.nii.gz,5586114
OHSU_50161,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50161/scans/anat/resources/NIfTI/files/mprage.nii.gz,5143311
OHSU_50162,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50162/scans/anat/resources/NIfTI/files/mprage.nii.gz,5004443
OHSU_50163,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50163/scans/anat/resources/NIfTI/files/mprage.nii.gz,5410218
OHSU_50164,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50164/scans/anat/resources/NIfTI/files/mprage.nii.gz,4697189
OHSU_50165,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50165/scans/anat/resources/NIfTI/files/mprage.nii.gz,4978271
OHSU_50166,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50166/scans/anat/resources/NIfTI/files/mprage.nii.gz,4958735
OHSU_50167,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50167/scans/anat/resources/NIfTI/files/mprage.nii.gz,5381415
OHSU_50168,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50168/scans/anat/resources/NIfTI/files/mprage.nii.gz,5359723
OHSU_50169,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50169/scans/anat/resources/NIfTI/files/mprage.nii.gz,5718481
OHSU_50170,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50170/scans/anat/resources/NIfTI/files/mprage.nii.gz,6037310
OHSU_50171,OHSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/OHSU_50171/scans/anat/resources/NIfTI/files/mprage.nii.gz,5656277
Olin_50102,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50102/scans/anat/resources/NIfTI/files/mprage.nii.gz,5533984
Olin_50103,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50103/scans/anat/resources/NIfTI/files/mprage.nii.gz,5942287
Olin_50104,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50104/scans/anat/resources/NIfTI/files/mprage.nii.gz,6748712
Olin_50105,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50105/scans/anat/resources/NIfTI/files/mprage.nii.gz,5254381
Olin_50106,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50106/scans/anat/resources/NIfTI/files/mprage.nii.gz,5804564
Olin_50107,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50107/scans/anat/resources/NIfTI/files/mprage.nii.gz,6795839
Olin_50108,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50108/scans/anat/resources/NIfTI/files/mprage.nii.gz,6276901
Olin_50109,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50109/scans/anat/resources/NIfTI/files/mprage.nii.gz,5821396
Olin_50110,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50110/scans/anat/resources/NIfTI/files/mprage.nii.gz,6606108
Olin_50111,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50111/scans/anat/resources/NIfTI/files/mprage.nii.gz,5932666
Olin_50112,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50112/scans/anat/resources/NIfTI/files/mprage.nii.gz,5756273
Olin_50113,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50113/scans/anat/resources/NIfTI/files/mprage.nii.gz,5559035
Olin_50114,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50114/scans/anat/resources/NIfTI/files/mprage.nii.gz,5784452
Olin_50115,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50115/scans/anat/resources/NIfTI/files/mprage.nii.gz,5426292
Olin_50116,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50116/scans/anat/resources/NIfTI/files/mprage.nii.gz,6287955
Olin_50117,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50117/scans/anat/resources/NIfTI/files/mprage.nii.gz,6120527
Olin_50118,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50118/scans/anat/resources/NIfTI/files/mprage.nii.gz,6376005
Olin_50119,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50119/scans/anat/resources/NIfTI/files/mprage.nii.gz,5713148
Olin_50120,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50120/scans/anat/resources/NIfTI/files/mprage.nii.gz,5821914
Olin_50121,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50121/scans/anat/resources/NIfTI/files/mprage.nii.gz,6681682
Olin_50122,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50122/scans/anat/resources/NIfTI/files/mprage.nii.gz,6302896
Olin_50123,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50123/scans/anat/resources/NIfTI/files/mprage.nii.gz,6257028
Olin_50124,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50124/scans/anat/resources/NIfTI/files/mprage.nii.gz,5713767
Olin_50125,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50125/scans/anat/resources/NIfTI/files/mprage.nii.gz,5595839
Olin_50126,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50126/scans/anat/resources/NIfTI/files/mprage.nii.gz,5787672
Olin_50127,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50127/scans/anat/resources/NIfTI/files/mprage.nii.gz,5768740
Olin_50128,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50128/scans/anat/resources/NIfTI/files/mprage.nii.gz,5808941
Olin_50129,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50129/scans/anat/resources/NIfTI/files/mprage.nii.gz,4969818
Olin_50130,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50130/scans/anat/resources/NIfTI/files/mprage.nii.gz,6088713
Olin_50131,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50131/scans/anat/resources/NIfTI/files/mprage.nii.gz,6652087
Olin_50132,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50132/scans/anat/resources/NIfTI/files/mprage.nii.gz,7258648
Olin_50133,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50133/scans/anat/resources/NIfTI/files/mprage.nii.gz,6378879
Olin_50134,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50134/scans/anat/resources/NIfTI/files/mprage.nii.gz,6014737
Olin_50135,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50135/scans/anat/resources/NIfTI/files/mprage.nii.gz,6137011
Olin_50136,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50136/scans/anat/resources/NIfTI/files/mprage.nii.gz,7411918
Olin_50137,Olin,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Olin_50137/scans/anat/resources/NIfTI/files/mprage.nii.gz,6708401
Pitt_50002,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50002/scans/anat/resources/NIfTI/files/mprage.nii.gz,9492587
Pitt_50003,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50003/scans/anat/resources/NIfTI/files/mprage.nii.gz,9039949
Pitt_50004,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50004/scans/anat/resources/NIfTI/files/mprage.nii.gz,8966578
Pitt_50005,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50005/scans/anat/resources/NIfTI/files/mprage.nii.gz,8966431
Pitt_50006,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50006/scans/anat/resources/NIfTI/files/mprage.nii.gz,7823148
Pitt_50007,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50007/scans/anat/resources/NIfTI/files/mprage.nii.gz,9649891
Pitt_50008,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50008/scans/anat/resources/NIfTI/files/mprage.nii.gz,8994231
Pitt_50009,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50009/scans/anat/resources/NIfTI/files/mprage.nii.gz,9740373
Pitt_50010,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50010/scans/anat/resources/NIfTI/files/mprage.nii.gz,7394167
Pitt_50011,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50011/scans/anat/resources/NIfTI/files/mprage.nii.gz,10008589
Pitt_50012,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50012/scans/anat/resources/NIfTI/files/mprage.nii.gz,7741326
